WebUrl,ID,FieldType,Name,StaticName,DisplayName,Description,Group,EnforceUniqueValues,Hidden,Required,Sealed,ShowInDisplayForm,ShowInEditForm,ShowInNewForm,ShowInListSettings,Default,TermSet,Choices
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0690BF2C-BE77-41A8-B97D-57D0068116D2,Text,DCTM_State,DCTM_State,DCTM State,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,6E2A30ED-60E3-47AC-978F-4D8A2956E16E,Text,DCTM_Last_Name,DCTM_Last_Name,DCTM Last Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,21E23895-73A8-47EF-83DA-DCE2651C7D9B,Text,DCTM_First_Name,DCTM_First_Name,DCTM First Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,657EE3A0-C103-4A96-811E-97EB14C196D0,Text,DCTM_Invoice_Number,DCTM_Invoice_Number,DCTM Invoice Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,C9E117ED-AA07-4FD1-BF6C-B0B490CE0F31,Text,DCTM_Voucher_Number,DCTM_Voucher_Number,DCTM Voucher Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,C9C0F99F-B190-4B80-9169-EC0C8E77704A,Text,DCTM_Voucher_Type,DCTM_Voucher_Type,DCTM Voucher Type,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,F593C6C1-42E5-4036-A389-10A3843E093E,Text,DCTM_Approver,DCTM_Approver,DCTM Approver,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,976975DC-ABAA-44F6-93AD-AB65E8CCE098,Text,DCTM_Journal_Entry_Number,DCTM_Journal_Entry_Number,DCTM Journal Entry Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
